"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-0&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-0~ref_cpp-d121317a.5-62-AEO2018.3-0~co2fee15-d022318a.5-62-AEO2018.3-0~co2fee25-d022318a.5-62-AEO2018.3-0&sourcekey=1"
"Fri Sep 28 2018 10:32:09 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Combined Cycle": $15 carbon allowance fee,62-AEO2018.7.co2fee15-d022318a,"GW",230.866272,240.68486,257.441071,265.842255,263.04892,261.630463,261.917419,269.458679,277.54599,287.105835,292.352051,296.507751,301.35144,309.192932,317.897125,318.12085,320.272705,330.031738,332.104095,337.407166,342.249451,349.086853,354.010071,359.177521,362.076965,364.637604,366.085571,367.005249,372.677582,377.281769,379.196747,381.241821,380.851654,381.691162,382.766815,"1.4%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Combined Cycle": $25 carbon allowance fee,62-AEO2018.7.co2fee25-d022318a,"GW",230.866272,240.68486,257.441071,265.842255,263.269623,262.759613,263.586029,268.848755,274.892151,283.09726,294.077881,308.447052,315.300079,318.364624,321.99881,325.837341,329.586609,334.938629,336.624756,342.1185,347.083069,350.825867,351.982208,351.949982,355.391663,357.067841,359.777771,360.713318,361.636261,366.598206,371.90509,375.66095,375.125916,375.071777,372.713593,"1.3%"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Capacity: Combustion Turbine/Diesel",62-AEO2018.8.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Combustion Turbine/Diesel": Reference case,62-AEO2018.8.ref2018-d121317a,"GW",143.368149,142.77272,148.6147,154.003769,154.481445,153.046829,152.51413,152.941086,154.537094,156.164383,158.145004,159.391708,160.467163,161.828079,160.984283,161.049179,162.293747,163.616302,164.856674,166.494232,168.066162,170.149643,172.241241,174.991394,178.054199,180.358353,183.965073,186.167374,189.959396,194.349838,199.875107,204.77562,209.308273,214.120682,220.237015,"1.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.8.ref_cpp-d121317a,"GW",143.368149,142.77272,148.618652,154.007736,153.76384,151.667831,149.326126,149.958237,151.136429,150.711838,150.949234,152.382248,153.258743,154.666428,155.587997,157.552933,159.767166,161.966843,162.70549,163.134995,164.980515,167.601517,167.862534,170.874573,173.208191,176.67778,180.285599,184.519547,189.796341,195.823105,200.477066,206.576462,211.050888,216.235809,222.848068,"1.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.8.co2fee15-d022318a,"GW",143.368149,142.77272,148.666656,154.05574,153.249557,152.082657,151.364731,152.294296,153.073593,154.810837,155.145096,155.899628,157.024643,157.85054,159.930481,160.60112,160.928818,163.292572,164.219589,166.923508,168.773605,171.97966,175.725571,180.026535,184.995316,187.978989,193.633575,200.204788,207.737595,216.282211,226.231216,233.147171,240.090363,251.570831,264.787872,"1.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.8.co2fee25-d022318a,"GW",143.368149,142.77272,148.595627,153.984695,153.146851,152.068619,150.147507,150.357437,151.737228,152.253738,153.452591,155.446915,157.358566,158.449356,160.209641,162.797546,165.494583,167.923218,171.272354,173.866089,177.385025,180.410172,184.964279,190.201492,193.780457,199.651474,203.604263,210.391174,218.335587,222.995651,228.421371,230.497894,235.180634,240.251968,249.108963,"1.7%"
Nuclear Power,"Electricity: Electric Power Sector: Capacity: Nuclear",62-AEO2018.9.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Nuclear": Reference case,62-AEO2018.9.ref2018-d121317a,"GW",99.347809,99.347809,98.646202,97.473541,96.940094,96.029343,95.440948,93.403633,92.604248,89.844391,88.726387,88.721649,88.592979,88.271896,86.980286,86.060638,86.163635,85.840302,83.850235,83.526276,82.525864,82.41082,82.567352,82.834351,83.11235,83.11235,82.896645,82.680977,82.465523,81.67894,80.907898,80.561195,80.415146,80.415146,79.127457,"-0.7%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Nuclear": Reference case with Clean Power Plan,62-AEO2018.9.ref_cpp-d121317a,"GW",99.347809,99.347809,98.646202,97.473541,96.940094,96.029343,95.440948,93.403633,91.987244,91.034393,89.916389,89.911652,89.782974,89.461899,88.170288,87.250641,87.353638,85.850296,84.18734,83.86338,83.715866,83.600822,83.757355,84.024353,84.302353,84.302353,84.086647,83.870979,83.655525,82.868935,82.0979,81.751198,81.605148,81.605148,80.317451,"-0.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Nuclear": $15 carbon allowance fee,62-AEO2018.9.co2fee15-d022318a,"GW",99.347809,99.347809,98.646202,97.473541,96.940094,96.029343,95.440948,94.961548,94.903152,93.950302,92.832306,92.82756,92.698891,92.377808,90.941132,89.87648,89.979477,89.610229,88.70488,88.33165,88.176346,88.044418,88.452515,88.719513,89.249603,89.249603,89.353882,88.937614,90.521576,92.034988,93.908951,96.596275,99.854568,103.596176,106.416489,"0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Nuclear": $25 carbon allowance fee,62-AEO2018.9.co2fee25-d022318a,"GW",99.347809,99.347809,98.646202,97.473541,96.940094,96.029343,95.440948,95.562943,95.504555,94.551697,93.433701,93.428955,93.300293,92.97921,91.481903,90.356697,90.459694,90.072769,89.512711,89.466248,89.926193,90.016663,91.836151,94.136154,96.781151,99.822906,103.105209,106.711655,110.651627,114.874458,119.864243,125.983932,133.275421,141.837433,144.850769,"1.1%"
Pumped Storage,"Electricity: Electric Power Sector: Capacity: Pumped Storage",62-AEO2018.10.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Pumped Storage": Reference case,62-AEO2018.10.ref2018-d121317a,"GW",22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.10.ref_cpp-d121317a,"GW",22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Pumped Storage": $15 carbon allowance fee,62-AEO2018.10.co2fee15-d022318a,"GW",22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Pumped Storage": $25 carbon allowance fee,62-AEO2018.10.co2fee25-d022318a,"GW",22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,22.778704,"0.0%"
Diurnal Storage,"Electricity: Electric Power Sector: Capacity: Diurnal Storage",62-AEO2018.11.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Diurnal Storage": Reference case,62-AEO2018.11.ref2018-d121317a,"GW",0.4651,0.6405,1.8905,3.6529,5.402901,6.902901,8.9029,10.9029,12.9019,15.1519,17.901899,20.401901,22.662151,24.912153,26.912153,28.912153,30.412153,31.662153,32.916317,33.666317,34.166317,34.666317,35.166317,35.416317,35.416317,35.416317,35.916317,36.416317,36.916317,37.196323,37.696323,38.196323,38.696327,39.196323,39.696327,"13.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.11.ref_cpp-d121317a,"GW",0.4651,0.6405,1.8905,3.6529,5.402901,7.152901,9.099379,10.849379,12.598379,14.848379,17.348377,19.848379,22.348379,24.598379,26.848379,28.598379,29.848379,30.848379,32.098381,32.848381,33.848381,34.848377,36.098377,36.598377,37.348377,38.348377,39.098381,39.848381,40.348381,40.848381,41.348381,41.848381,42.098381,42.348381,42.598381,"13.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.11.co2fee15-d022318a,"GW",0.4651,0.6405,1.8905,3.6529,5.402901,6.902901,8.4029,9.4029,10.9019,12.6519,14.4019,16.651899,18.901899,21.401901,24.151899,26.401901,28.651901,30.651901,32.651901,34.151901,35.651901,37.651901,39.401901,41.151901,43.151905,45.401905,47.182907,49.572433,52.044132,53.294132,54.544132,55.544132,56.294132,57.294132,58.294132,"14.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.11.co2fee25-d022318a,"GW",0.4651,0.6405,1.8905,3.6529,5.402901,7.152901,8.6529,10.1529,11.9019,14.1519,16.401899,19.401901,22.493948,25.493948,28.243948,30.74395,33.243946,35.74395,38.140232,40.553658,42.553658,44.553658,46.803658,48.303658,49.803658,51.601856,53.601856,55.601856,57.601852,59.601856,61.400513,62.650513,64.9282,66.928192,68.678192,"15.2%"
Fuel Cells,"Electricity: Electric Power Sector: Capacity: Fuel Cells",62-AEO2018.12.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Fuel Cells": Reference case,62-AEO2018.12.ref2018-d121317a,"GW",0.101,0.1024,0.1024,0.1024,0.101381,0.101462,0.101543,0.101624,0.101705,0.101786,0.101867,0.101948,0.102029,0.10211,0.102191,0.102272,0.102354,0.10241,0.102436,0.102447,0.102453,0.102459,0.10246,0.102461,0.102462,0.102463,0.102464,0.102465,0.102466,0.102466,0.102466,0.105392,0.105392,0.105392,0.105392,"0.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.12.ref_cpp-d121317a,"GW",0.101,0.1024,0.1024,0.1024,0.101381,0.101462,0.101543,0.101624,0.101705,0.101786,0.101867,0.101948,0.102029,0.10211,0.102191,0.102272,0.102354,0.10241,0.102436,0.102447,0.102453,0.102459,0.10246,0.102461,0.102462,0.102463,0.102464,0.102465,0.102466,0.102466,0.102466,0.102466,0.102466,0.102466,0.102466,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Fuel Cells": $15 carbon allowance fee,62-AEO2018.12.co2fee15-d022318a,"GW",0.101,0.1024,0.1024,0.1024,0.101381,0.101462,0.101543,0.101624,0.101705,0.101786,0.101867,0.101948,0.102029,0.10211,0.102191,0.102272,0.102354,0.10241,0.102436,0.102447,0.102453,0.102459,0.10246,0.102461,0.102462,0.102463,0.102464,0.102465,0.102466,0.105723,0.105723,0.105723,0.105723,0.105723,0.105723,"0.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Fuel Cells": $25 carbon allowance fee,62-AEO2018.12.co2fee25-d022318a,"GW",0.101,0.1024,0.1024,0.1024,0.101381,0.101462,0.101543,0.101624,0.101705,0.101786,0.101867,0.101948,0.102029,0.10211,0.102191,0.102272,0.102354,0.10241,0.102436,0.102447,0.102453,0.102459,0.10246,0.102461,0.102462,0.102463,0.102464,0.102465,0.102465,0.102465,0.102465,0.102465,0.102465,0.102465,0.157129,"1.3%"
Renewable Sources,"Electricity: Electric Power Sector: Capacity: Renewable Sources",62-AEO2018.13.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Renewable Sources": Reference case,62-AEO2018.13.ref2018-d121317a,"GW",191.697388,204.976746,216.761154,235.784653,255.423233,267.19101,272.056732,272.402771,272.978607,275.614624,277.682495,279.286621,280.58783,282.978333,288.819366,295.522736,303.012054,311.677338,321.542603,332.760651,336.794006,342.690582,349.631989,353.878693,356.622894,360.493347,364.326019,368.492889,373.631256,381.912811,392.288055,400.15155,402.946625,406.12265,408.519928,"2.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.13.ref_cpp-d121317a,"GW",191.697388,204.976746,216.761154,235.784653,256.039948,274.093201,278.577179,280.254669,282.442993,284.441162,286.544159,290.37207,291.038696,294.957275,302.130676,310.320648,319.424652,329.898041,333.522705,339.640869,349.260345,360.620239,362.972565,365.273193,371.403839,374.700409,377.334442,383.812897,396.596252,399.956268,402.190887,406.055084,411.133331,417.8172,421.973053,"2.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Renewable Sources": $15 carbon allowance fee,62-AEO2018.13.co2fee15-d022318a,"GW",191.697388,204.976746,216.761154,236.13591,264.5513,297.686127,335.695526,358.334259,368.611664,380.330963,391.078033,400.03952,406.14267,420.621063,425.790649,435.619202,455.538147,462.332397,480.069916,491.933319,503.555634,514.498047,524.209045,536.00769,550.407349,564.924072,578.718384,593.326721,597.072388,604.293823,619.019409,629.232117,638.066589,643.876465,649.547729,"3.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Renewable Sources": $25 carbon allowance fee,62-AEO2018.13.co2fee25-d022318a,"GW",191.697388,204.976746,216.761154,236.014633,264.290558,297.279877,335.121674,361.885498,383.589569,408.765808,439.348541,460.330139,467.560944,476.315247,495.957855,504.000031,512.316162,527.585632,539.019165,550.814209,560.430542,571.088745,582.787415,592.489563,603.807312,616.827209,630.514526,633.66748,635.986694,641.44989,647.543396,651.347229,653.789429,656.99585,660.25946,"3.6%"
Distributed Generation,"Electricity: Electric Power Sector: Capacity: Distributed Generation",62-AEO2018.14.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Distributed Generation": Reference case,62-AEO2018.14.ref2018-d121317a,"GW",0,0,0,0.391669,0.426089,0.488567,0.572624,0.678277,0.775469,0.869254,0.979476,1.105492,1.238819,1.377508,1.507452,1.668328,1.814209,1.970297,2.146025,2.331906,2.516146,2.862365,3.247347,3.660728,4.148319,4.691184,5.271901,5.899324,6.529639,7.386255,8.271939,9.08384,9.837093,10.589029,11.493067,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.14.ref_cpp-d121317a,"GW",0,0,0,0.363022,0.39201,0.455309,0.536041,0.587219,0.65227,0.703529,0.763465,0.845967,0.936046,1.03973,1.144991,1.276017,1.398237,1.53133,1.67925,1.841471,2.01219,2.330608,2.672483,3.019625,3.371151,3.763705,4.234495,4.719422,5.213634,5.861565,6.585093,7.387145,8.224216,9.08394,10.030704,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Distributed Generation": $15 carbon allowance fee,62-AEO2018.14.co2fee15-d022318a,"GW",0,0,0,0.300059,0.300059,0.300059,0.311277,0.32956,0.34876,0.365512,0.386,0.402841,0.424884,0.444501,0.461882,0.487712,0.508392,0.538415,0.569237,0.60444,0.639465,0.675783,0.70938,0.757575,0.814008,0.881175,0.943679,0.982602,1.023156,1.085508,1.155201,1.219128,1.272474,1.319211,1.380339,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Distributed Generation": $25 carbon allowance fee,62-AEO2018.14.co2fee25-d022318a,"GW",0,0,0,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,"- -"
Total Capacity,"Electricity: Electric Power Sector: Capacity: Total Capacity",62-AEO2018.15.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Capacity: Total Capacity": Reference case,62-AEO2018.15.ref2018-d121317a,"GW",1041.838379,1053.211792,1073.255981,1100.55957,1107.612915,1103.006958,1099.052002,1087.188599,1085.389404,1083.063232,1089.192993,1093.92749,1099.220337,1106.987183,1117.498413,1129.225586,1139.227295,1149.959839,1162.171997,1176.494385,1184.546631,1194.854736,1207.26001,1216.470459,1224.674072,1236.223145,1249.025635,1262.508667,1278.019287,1296.416748,1318.591431,1332.66394,1345.51416,1359.607422,1376.524414,"0.8%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Capacity: Total Capacity": Reference case with Clean Power Plan,62-AEO2018.15.ref_cpp-d121317a,"GW",1041.838379,1053.211792,1073.259888,1100.534912,1108.172974,1108.180542,1098.769409,1087.832031,1080.625732,1078.142944,1079.88562,1085.118286,1088.19397,1096.730225,1105.156494,1113.109375,1126.16394,1136.549316,1142.099365,1149.61084,1165.115967,1181.259644,1189.502319,1199.630249,1212.306152,1225.627808,1237.671387,1251.759521,1267.521973,1281.064209,1293.404419,1310.985352,1327.098511,1343.95166,1359.670898,"0.8%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Total Capacity": $15 carbon allowance fee,62-AEO2018.15.co2fee15-d022318a,"GW",1041.838379,1053.211792,1073.307983,1100.871094,1112.616943,1123.302002,1145.223145,1155.891724,1149.882324,1151.631226,1151.078979,1151.586792,1160.246094,1179.030273,1187.774658,1198.190796,1216.376099,1229.803589,1246.805176,1263.009888,1281.498169,1298.844971,1314.963989,1333.476562,1354.287842,1371.454224,1390.87561,1411.69812,1429.049316,1450.221924,1474.561523,1489.620605,1503.095093,1520.985718,1542.352295,"1.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Capacity: Total Capacity": $25 carbon allowance fee,62-AEO2018.15.co2fee25-d022318a,"GW",1041.838379,1053.211792,1073.236938,1100.576416,1111.921387,1123.433472,1142.18042,1154.724731,1155.478516,1158.145752,1176.123657,1188.646362,1196.850342,1209.594849,1230.991821,1242.373535,1252.584839,1266.928833,1280.878906,1297.441895,1315.460571,1331.490967,1348.08374,1362.977783,1383.226318,1404.988647,1428.575928,1442.238403,1453.952881,1472.887817,1489.12915,1502.641113,1517.61438,1534.101196,1548.681641,"1.2%"
Cumulative Planned Additions,,62-AEO2018.17.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Planned Additions: Coal",62-AEO2018.18.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Coal": Reference case,62-AEO2018.18.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Coal": Reference case with Clean Power Plan,62-AEO2018.18.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Coal": $15 carbon allowance fee,62-AEO2018.18.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
